 5425.03,-10393.49,-8663.01
 4512.77,-13017.98,-10399.50
 4638.52,-9958.59,-7796.13
  439.66,-11036.43,-11666.79
 1011.19,-10582.40,-10410.49
 -462.80,-13366.12,-12414.49
 1050.64,-10924.36,-8915.55
   93.45,-12453.70,-9233.50
  855.48,-11376.18,-6858.43
  278.09,-12693.12,-6164.35
 -189.77,-12229.69,-5461.14
 -377.70,-16176.71,-6189.56
-1339.98,-13946.71,-5583.81
-2757.21,-14352.51,-6530.89
-1493.86,-15436.62,-3986.77
  720.81,-15282.62,-1294.03
-2216.98,-15804.74,-3768.01
-2929.79,-12378.57,-1977.21
-2108.31,-14751.62,-1919.98
-2944.03,-14432.08,-1833.71
-1226.46,-15622.18, -931.11
-1488.34,-15588.83, -125.83
-1485.10,-16336.00, 1320.80
-1192.07,-14602.10, 1923.78
-3459.40,-13174.79, 1583.72
 -475.18,-12243.41, 5226.01
-1883.12,-13128.65, 4683.16
-2919.93,-13308.39, 4102.55
-4027.25,-12594.47, 4875.24
-2901.63,-12583.58, 5668.11
-2963.19,-12967.12, 5629.35
-4811.91,-12936.95, 4638.65
-4465.32,-13609.66, 5706.06
-3255.61,-13352.18, 7332.42
-5520.12,-13635.20, 4504.62
-4577.17,-14159.37, 4966.06
-3567.88,-11824.80, 6981.82
-3706.52,-14510.19, 6635.79
-3709.92,-13820.78, 7252.45
-1995.35,-14530.97, 8051.36
-7583.95,-11383.82, 4747.48
-8423.68,-12214.13, 4412.51
-4424.40,-9640.73, 8934.99
-5305.19,-9128.54, 8283.34
-5439.83,-7938.85, 8357.26
-4491.54,-7120.44,10086.93
-5194.43,-10864.43, 7835.85
-6313.46,-9914.60, 7436.70
-6686.78,-8405.69, 8048.49
-8335.32,-10185.34, 5325.45
-7713.22,-11248.85, 6525.89
-7539.58,-10092.43, 7379.43
-6700.11,-12129.25, 6789.34
-5764.35,-8339.86, 9203.16
-7327.47,-7364.16, 8575.88
-7690.79,-7409.55, 7281.29
-5455.93,-6980.19,10871.09
-8841.62,-6005.83, 7386.28
-8702.30,-5704.08, 7523.02
-6552.67,-8544.01, 9073.46
-7042.38,-7192.88, 8354.76
-7877.82,-8557.04, 7683.94
-9165.52,-4077.13, 8001.92
-7241.03,-4804.65, 9305.76
-10398.75,-3264.71, 6965.09
-9440.96,-4774.86, 6203.82
-11254.03,-5932.09, 5510.05
-9942.37,-6484.72, 6434.27
-9736.50,-5663.78, 6498.29
-9189.98,-3899.90, 8292.28
-12123.92,-5074.28, 5767.81
-10543.31,-4334.46, 7281.63
-12704.18,-1302.72, 5977.08
-10472.51,-2523.49, 8556.50
-13708.43,-1020.18, 6403.23
-12143.57,  222.13, 8423.99
-14290.46,-3010.20, 6053.47
-12412.35,-3819.05, 6623.97
-10925.04,-2680.96, 9038.14
-11745.38,-2245.22, 8921.21
-12984.85,-3830.56, 8020.09
-12688.05,-1169.96, 8969.52
-10407.39,-3833.73, 9303.17
-8170.00,-3840.17,11578.91
-8143.80,-6268.99,10148.34
-6759.09,-8232.34, 9256.78
-5630.77,-9661.62,10060.16
-6075.77,-7475.26, 9966.54
-5634.87,-7406.91,11719.29
-8443.52,-5068.61, 9963.87
-2983.88,-8864.90,12604.31
-4239.39,-10008.40,10432.24
-3777.96,-7395.65,11073.89
-3145.96,-6118.46,11180.16
-6350.79,-8463.75, 8299.65
-5185.91,-7790.46, 9262.89
-4126.46,-6682.66,11091.58
-1524.50,-7025.57,13787.41
-6558.81,-6742.36, 9244.63
-3956.20,-6662.44,10878.33
-4789.01,-7397.39, 9346.79
-3386.14,-5559.28,11666.19
-4430.03,-4830.03,10957.58
-3296.99,-8909.53, 9872.87
-1101.18,-8347.72,11247.39
-2305.07,-6325.85, 9770.69
-3137.48,-7351.56, 8370.37
 -556.52,-7469.56,10758.28
   60.20,-5243.55,11521.09
 -974.26,-8070.38, 9571.31
 -704.08,-7568.97, 9702.97
-1354.29,-6271.16, 9751.34
