  248.52,  128.12,-16480.49
   68.64,  183.84,-16426.82
   -8.45,  148.22,-16638.52
  775.11,  851.82,-15356.37
 3489.93, 1650.24,-16647.64
 4208.92, 1369.23,-15857.54
 4511.75,  834.13,-16068.50
 5191.88, -108.17,-16352.08
 5399.01,  -89.88,-14772.91
 5556.19, -540.16,-14929.26
 5424.15,-1748.76,-15844.25
 5619.50,-1994.32,-15054.46
 5181.33,-2643.29,-15793.91
 4893.10,-2815.37,-15163.51
 4699.97,-3559.95,-15729.65
 4351.96,-3740.66,-15553.65
 4021.67,-4262.60,-15321.75
 3424.12,-4279.08,-15512.90
 3041.06,-4228.64,-15428.73
 2820.05,-4690.46,-15526.94
 2474.40,-4619.60,-15556.25
 1699.47,-4767.22,-15102.20
 1855.08,-4807.51,-15437.96
  867.01,-4848.77,-15470.81
  883.08,-4957.71,-15349.65
  233.01,-4777.39,-15277.37
 -188.74,-4681.71,-15786.37
 -733.06,-3973.12,-15538.11
-1050.44,-4321.56,-16127.57
-1376.27,-4033.83,-16317.26
-1497.50,-3761.72,-15540.34
-1762.89,-3566.59,-16140.17
-2183.72,-3065.88,-16496.23
-2544.07,-2366.73,-15885.27
-2434.71,-1910.27,-15499.93
-1858.36,-2004.53,-16809.05
-1218.69,-1017.43,-16299.21
-1024.63,-1252.33,-16490.92
 -580.55,-1333.67,-16091.31
 -209.65,-1385.21,-16590.39
 -204.19,-1392.09,-16265.21
   60.71,-1270.49,-16111.94
 -213.32,-1441.95,-15872.54
   -6.74,-1608.73,-16134.12
  267.11,-1083.47,-15967.14
   53.34,-1539.77,-16445.12
   27.17,-1202.94,-16553.65
   57.54,-1078.54,-16118.43
  584.82,-1380.56,-16595.72
  365.20,-1241.77,-16599.09
  866.02, -975.60,-15857.59
  545.68,-1157.11,-16292.26
  640.20, -964.46,-16700.47
  621.07, -547.11,-16399.23
  296.76, -769.63,-15749.91
  367.95, -616.83,-16184.64
  489.43,-1115.16,-16269.47
  364.02, -988.53,-15253.46
  417.73,-1299.30,-17255.33
  846.42, -969.44,-16459.43
  809.42, -291.54,-16104.74
  986.84, -816.25,-15577.92
  955.36, -659.64,-15736.93
  757.14, -286.62,-16093.85
  442.62, -297.74,-15734.95
  910.08, -602.48,-16402.53
 1179.24, -623.55,-15825.44
 1314.98, -277.65,-16367.28
  792.43, -592.24,-16244.64
  553.18, -724.85,-16064.27
 1073.34, -347.83,-16367.24
  781.01, -613.36,-16157.79
 1011.68, -826.78,-16298.92
  451.39,-1335.75,-17739.63
  220.59,-1022.92,-16664.79
  542.65, -385.86,-16101.51
  306.25, -826.35,-16640.73
   32.22, -780.01,-16385.41
  290.10, -357.77,-17017.04
  498.02, -368.07,-16412.67
  229.78, -755.12,-15952.86
  246.44, -621.73,-16274.26
  461.85, -485.80,-16141.15
  198.22,-1464.38,-16456.28
  270.95, -853.74,-16786.17
 -100.00, -464.49,-16133.32
 -281.15, -613.91,-16400.15
  307.83, -220.04,-16519.13
 -496.79, -719.15,-16156.98
 -486.94, -868.98,-16737.09
  -49.54, -741.11,-16274.03
  100.81, -846.29,-16644.12
 -771.41,-1271.29,-16428.90
 -406.83,-1098.12,-16140.32
 -565.95,-1050.86,-16812.87
 -379.70,-1051.28,-16278.96
 -805.78, -742.93,-16678.12
-1256.86, -598.82,-16526.47
-1148.13, -576.36,-16392.80
 -864.38, -354.75,-16540.90
 -908.31, -364.37,-16490.55
 -862.72, -112.70,-16029.94
-1452.26, -560.70,-16259.10
 -641.56, -219.61,-16088.86
 -667.35, -463.92,-16324.45
 -489.71, -960.91,-17115.73
 -156.47, -678.14,-16833.89
  121.37, -641.19,-15898.32
  355.28,  122.01,-16478.57
  798.12,   94.24,-16106.44
  539.58,  398.90,-15779.86
 1072.55,  120.54,-16303.83
 1286.28, -427.19,-16715.50
 1542.61, -156.82,-16485.69
 1399.92, -351.54,-16324.46
 1739.95,  257.85,-16053.77
 1343.72, 1378.55,-16171.60
 1700.14, 3279.20,-16442.83
 1570.78, 3966.34,-16184.94
 1438.34, 4851.71,-15785.02
 1518.72, 6141.71,-15039.62
 1637.21, 7508.20,-14984.18
 1483.46, 8110.40,-14762.59
 1230.94, 9544.06,-13410.59
 1111.31, 9904.36,-12277.68
 1652.76,11275.21,-11678.34
 2010.40,12136.70,-11997.76
 1375.04,12896.02,-10181.25
 1278.10,13930.56,-8387.71
 1284.35,14307.23,-7792.71
  948.20,14393.24,-7490.88
 1223.38,15563.03,-5345.30
 1183.95,16116.35,-4650.64
  803.55,16145.11,-3671.51
 1190.36,16106.40,-2037.63
 1526.26,16250.30,  208.65
 1472.56,16504.20,  317.62
 1245.01,16426.82, 1260.00
 1237.27,16469.83, -583.60
  989.29,15918.50,-2278.35
  960.92,16263.01,-3625.31
 1081.81,15228.45,-4235.04
  904.27,15178.19,-6168.58
  741.08,13805.85,-9111.62
 1174.14,12629.58,-9729.61
  986.65,11258.30,-11746.18
  787.16, 9283.66,-13794.68
 1034.29, 7239.69,-15778.04
  636.75, 4564.94,-16215.90
 1075.12, 3185.93,-15327.87
 1128.95, 1583.27,-16059.14
 1126.11,-1148.07,-16911.22
 1139.63,-3233.96,-15523.52
 1476.11,-4210.57,-15439.89
 1884.43,-6038.66,-14969.69
 1870.89,-7662.66,-13394.87
 1598.31,-9073.56,-12917.43
 1200.44,-11259.77,-12283.92
 1511.30,-11857.81,-10749.06
 1922.16,-12077.21,-9550.33
 2822.73,-9732.90,-11761.80
 3240.06,-9719.20,-12511.05
 2769.25,-9838.89,-12053.99
 1309.28,-11479.06,-15392.70
 3492.61,-7361.85,-15198.20
 3886.20,-1168.55,-16244.91
 3255.41,  636.48,-16708.26
 2074.61, 4749.19,-16486.80
 1970.14, 8056.24,-14454.82
 1638.09,11485.87,-12413.69
 2035.56,11480.54,-10968.99
 1580.06,14146.01,-7849.37
 1193.90,15870.61,-5359.60
  941.73,15617.83, -982.04
 1070.84,16898.75,  356.17
 1023.82,16038.58, 1818.23
  992.73,16421.41, 1727.67
 1185.87,16681.98, 1854.96
  908.57,16593.58,  852.94
  839.06,16784.56,  593.13
 1103.37,16252.08,   78.47
 1324.30,16043.84,-3120.40
 1212.55,15615.21,-5847.53
 1149.07,14223.13,-7979.50
 1601.48,12439.41,-10907.64
 1505.10,10676.46,-13021.92
 1209.69, 8122.84,-12584.37
 1700.11, 5930.78,-16656.81
 1302.76, 2571.84,-15904.76
 1038.24, -183.83,-15795.76
  926.06,-2900.89,-15645.82
  896.22,-4963.42,-15208.11
 1834.73,-7183.44,-14157.39
 2338.66,-8875.44,-14493.03
 2154.31,-10659.71,-12610.04
 2239.39,-11653.34,-11673.69
 2615.77,-12421.56,-10276.59
 2809.49,-12696.08,-10516.32
 2775.32,-14261.05,-8328.38
 2337.72,-15764.14,-6087.52
 1709.89,-16014.14,-5224.51
 1375.32,-15884.59,-2415.62
  468.78,-16461.42,-3032.61
  325.06,-15632.12,-2393.71
  547.21,-16204.90,-1544.01
  163.63,-17460.16,  127.72
 -731.62,-16456.95, -478.54
 -403.18,-16780.79, -884.85
 -733.49,-15845.62,-2977.08
 -224.95,-15564.90,-3629.83
  -72.51,-15048.57,-5834.00
 -168.53,-14640.08,-6390.77
 -241.57,-13894.91,-8567.46
 -824.42,-13559.09,-9326.23
 -261.26,-12302.83,-10413.55
 -499.72,-11217.30,-12736.01
 -691.56,-9471.61,-13890.81
  152.84,-7605.55,-15162.98
  464.76,-6741.18,-15806.81
 1348.02,-4364.38,-16692.78
 1640.46,-2468.01,-16093.50
  990.00,-2578.98,-17039.27
 -617.04,-1788.96,-16832.11
-1170.19,-2997.39,-16558.45
-3479.24,-2686.09,-15596.49
-5352.84,-2292.06,-15783.83
-7034.02,-1950.02,-14478.96
-8723.52,-1118.37,-13713.64
-9567.46,-1478.84,-12673.45
-10927.13,-1783.01,-11783.39
-11745.89, -459.76,-11427.09
-13339.21,-1053.00,-10292.79
-13569.31, -610.02,-9518.79
-13540.95, -749.60,-9102.03
-14626.15, -131.42,-8068.41
-14743.13, -466.28,-6766.02
-15632.40, -100.43,-5134.46
-16602.97, -692.51,-4886.99
-15905.42,  302.45,-3773.13
-16060.04,  220.93,-2907.53
-16125.68,  158.68,-1723.65
-16838.88,  150.48, -408.14
-16825.37, 1135.26,  664.50
-16279.40,  900.83, 1346.41
-16418.45,  727.83, 2131.72
-16556.47, -371.27,  963.56
-16312.91,  993.21,  506.07
-15988.46,  324.02, -595.70
-16580.07,  -34.19,-1364.63
-16025.56, 1009.45,-2142.95
-16202.09,  494.91,-3301.00
-15830.32, -141.57,-4536.95
-15417.57,   -5.17,-5890.38
-14819.17,   41.45,-6798.60
-14598.91, -265.82,-8341.05
-13527.26, -368.99,-9938.30
-12763.12,  -81.71,-10478.76
-11617.62,  339.70,-11587.56
-10938.85,  411.68,-11843.29
-10270.18,  188.80,-13069.64
-8764.41,  151.87,-14511.66
